Car ID,Title,Price,Category,Brand,Model,Year,Tax Type,Condition,Body Type,Fuel,Transmission,Color,District,City
11641626,បាត់ដំបង 08 Full 12500ចរចា ម្ចាស់ប្រើថែណាស់,12500,Cars for Sale,Toyota,Prius,2008,Plate Number,Used,NaN,Electric,Auto,White,Krong Battambang,Battambang
11660142,Landcruiser Prado 2012 ឡេីង​2021​,35800,Cars for Sale,Toyota,Land Cruiser PRADO,2012,Plate Number,Used,SUV,Petrol,Auto,Black,Doun Penh,Phnom Penh
11603234,✅ឡានលក់Toyota Highlander Limited Full Option 6ម៉ាសុីន ប៉ុង1,15500,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,SUV,Petrol,Auto,Gold,Chrouy Changva,Phnom Penh
11431161,2010 op4 អេក្រង់ធំ ពិន្ទុណែន មានឃ្មុំ មកដល់ខែ06 12 2024,13900,Cars for Sale,Toyota,Prius,2010,Tax Paper,Used,Sedan,Hybrid,Auto,Silver,Saensokh,Phnom Penh
11653099,Toyota Prius 2004 Half Full Options (តម្លៃអាច ចរចារបាន),7600,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,Sedan,Hybrid,Auto,Red,Saensokh,Phnom Penh
11667954,Toyota vitz 2009 full,7500,Cars for Sale,Toyota,Vitz,2009,Plate Number,Used,Hatchback,Petrol,Auto,Silver,Dangkao,Phnom Penh
11642702,លក់Toyota prius 04 HF,7500,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,NaN,Hybrid,Auto,Silver,Por Senchey,Phnom Penh
11646060,Prius 2010 options 3 Sola,16550,Cars for Sale,Toyota,Prius,2010,Plate Number,Used,SUV,Petrol,Auto,Silver,Chbar Ampov,Phnom Penh
11407784,Camry 1997 ឡានសាច់ដែកស្អាត មិនបុកប៉ះ ទឹកថ្នាំនៅស៊ីនច្រើន,4700,Cars for Sale,Toyota,Camry,1997,Plate Number,Used,Sedan,Petrol,Auto,Gold,Krong Pursat,Pursat
11667037,Camry le(2003)ABSកៅអីចុចខាងក្នុងលឿងឡានថ្មី,10700,Cars for Sale,Toyota,Camry,2003,Plate Number,New,Other,Petrol,Auto,White,Saensokh,Phnom Penh
11386049,Toyota Rush 2023 (ស្លាកលេខភ្នំពេញ 2BR),25970,Cars for Sale,Toyota,Rush,2023,Plate Number,Used,SUV,Petrol,NaN,White,Tuol Kouk,Phnom Penh
11211794,Hightlander 02 V6 bong 1,17000,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,SUV,Petrol,Auto,Silver,Chbar Ampov,Phnom Penh
11456776,Toyota Prius V 2012 option5 new tax paper,18900,Cars for Sale,Toyota,Prius,2012,Tax Paper,New,Hatchback,Hybrid,Auto,White,Tuol Kouk,Phnom Penh
11665615,លក់Prius 2007 half full ឡានថ្មីMV,10500,Cars for Sale,Toyota,Prius,2007,Plate Number,Used,Sedan,Hybrid,Auto,Gray,Krong Ta Khmau,Kandal
11505302,Tacoma Off-road,19500,Cars for Sale,Toyota,Tacoma,2005,Tax Paper,Used,Pickup,Petrol,Auto,Silver,Prampir Meakkakra,Phnom Penh
11516257,Toyota Prius 04 hf for sale,7600,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,Hatchback,Petrol,Auto,Red,Dangkao,Phnom Penh
11622153,Prius plus in 013,15800,Cars for Sale,Toyota,Prius,2013,Tax Paper,New,NaN,NaN,Auto,Gray,Saensokh,Phnom Penh
11583220,Pruis 016 toing 27500,27500,Cars for Sale,Toyota,Prius,2016,Tax Paper,New,Sedan,Hybrid,Auto,White,Saensokh,Phnom Penh
11579761,Toyota RAV4,8500,Cars for Sale,Toyota,RAV4,2002,Plate Number,Used,Other,Petrol,Auto,Silver,Angk Snuol,Kandal
11614234,Toyota Land Cruiser Prado ឆ្នាំ2003 V4 សាំង ឡានថ្មី,17000,Cars for Sale,Toyota,Land Cruiser PRADO,2003,Plate Number,New,SUV,Petrol,Auto,Black,Tuol Kouk,Phnom Penh
11308259,09 ពាក់កណ្ដាល មានឃ្មំ សាង 11500,11500,Cars for Sale,Toyota,Prius,2009,Tax Paper,Used,Hatchback,Hybrid,Auto,White,Mean Chey,Phnom Penh
11592628,TOYOTA RAIZE 2022,20500,Cars for Sale,Toyota,Raize,2022,Plate Number,Used,SUV,Petrol,Auto,Yellow,Mean Chey,Phnom Penh
11668536,"Highlander 200(, Pong 1, V4",13300,Cars for Sale,Toyota,Highlander,2005,Plate Number,New,Other,Petrol,Auto,Red,Mean Chey,Phnom Penh
11583091,Camry1995,2891,Cars for Sale,Toyota,Camry,1995,Plate Number,Used,Sedan,LPG,Auto,Green,Kampong Tralach,Kampong Chhnang
11668419,Tacoma 2005 ប៉ុង 1 ទ្វាហែក,10800,Cars for Sale,Toyota,Tacoma,2005,Plate Number,Used,Pickup,Petrol,Auto,White,Saensokh,Phnom Penh
11660725,លក់ហាយលែនឌឆ្នាំ2002V6ប៉ុង2លីមីធីតបសសjBlfol,13500,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,NaN,Petrol,NaN,Silver,Dangkao,Phnom Penh
11575209,ប្រម៉ូសិនបុណ្យអ៊ុំទូក​ បញ្ចុះតម្លៃ 2000$ ការដូថែមមួយសែត✅,29500,Cars for Sale,Toyota,Prius,2017,Tax Paper,New,Hatchback,Hybrid,Auto,Gray,Ruessei Kaev,Phnom Penh
11652695,Alphard 2004,18500,Cars for Sale,Toyota,Alphard,2004,Plate Number,Used,MPV (Minivan),Petrol,Auto,White,Doun Penh,Phnom Penh
11645174,Prius 2009 full ក្នុងលឿង 🐝ឃ្មុំហ្ស៊ីន អត់ច្រេះETA 27/12/2024,12250,Cars for Sale,Toyota,Prius,2009,Tax Paper,Used,Sedan,Hybrid,Auto,White,Por Senchey,Phnom Penh
11650993,Toyota Prius Full Option 2006,10600,Cars for Sale,Toyota,Prius,2006,Plate Number,Used,Sedan,Hybrid,Auto,Silver,Saensokh,Phnom Penh
11613213,ឡានលក់ Rav 4 ឆ្នាំ 96 ប៉ុងពីរ ឡានថ្មីស្អាត,3900,Cars for Sale,Toyota,RAV4,1996,Plate Number,Used,NaN,Petrol,Auto,Red,Mean Chey,Phnom Penh
11634545,Toyota Highlander,15800,Cars for Sale,Toyota,Highlander,2013,Plate Number,Used,NaN,NaN,NaN,Silver,Saensokh,Phnom Penh
11633095,ឡានស្អាតលក់ឆ្នាំ97ម្ចាស់ដើម,4700,Cars for Sale,Toyota,Camry,1997,Plate Number,Used,Sedan,Petrol,Auto,White,Dangkao,Phnom Penh
11588125,Highlander 02 V4 P1ទឹកមាស 2Ó.ម្ចាស់ដើម ធានាឡានស្អាតអត់បុកអត់ប៉ះ មិនច្រេះ សាច់ដៃខ្ចី ទឹកថ្នាំស៊ីន 85%,12800,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,SUV,Petrol,Auto,Gold,Mean Chey,Phnom Penh
11654389,prius 012 option 3,16700,Cars for Sale,Toyota,Prius,2012,Tax Paper,Used,Sedan,Hybrid,Auto,Gray,Mean Chey,Phnom Penh
11609561,Toyota Prius 2010 option 3 Solar ស្លាកលេខ ម្ចាស់ដើម,17500,Cars for Sale,Toyota,Prius,2010,Plate Number,Used,Hatchback,Hybrid,Auto,White,Saensokh,Phnom Penh
11542093,2011 option4 មានឃ្មុំ🐝,18800,Cars for Sale,Toyota,Prius,2011,Tax Paper,New,Sedan,Hybrid,Auto,White,Chbar Ampov,Phnom Penh
11468396,លក់Toyota prius2004 Full JBL,8500,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,SUV,Hybrid,Auto,Silver,Chamkar Mon,Phnom Penh
11268765,Prius 2007 ក្រដាស់ពន្ធ​,13400,Cars for Sale,Toyota,Prius,2007,Tax Paper,New,Sedan,Hybrid,Auto,White,Dangkao,Phnom Penh
11632060,Toyota Prius,17500,Cars for Sale,Toyota,Prius,2011,Plate Number,Used,NaN,NaN,Auto,White,Chamkar Mon,Phnom Penh
11593494,ឡានលក់ Prius 2010 Option4,18800,Cars for Sale,Toyota,Prius,2010,Plate Number,Used,SUV,Hybrid,Auto,Gray,Krong Battambang,Battambang
11530883,Prius សឡា (បាញ់តែកាង),20900,Cars for Sale,Toyota,Prius,2010,Tax Paper,Used,Sedan,Hybrid,Auto,White,Saensokh,Phnom Penh
11385281,Toyota alphard 2021 spec Russia,141777,Cars for Sale,Toyota,Alphard,2021,Plate Number,Used,MPV (Minivan),Petrol,Auto,Black,Boeng Keng Kang,Phnom Penh
11441166,Toyota Pruis year 2005,8450,Cars for Sale,Toyota,Prius,2005,Plate Number,Used,Sedan,Petrol,Auto,Green,Por Senchey,Phnom Penh
11565356,Prius 04 half full 7800$ ចចារ,7800,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,NaN,NaN,Auto,Silver,Saensokh,Phnom Penh
11636976,TOYOTA LAND CRUISER,46500,Cars for Sale,Toyota,Land Cruiser,2011,Plate Number,Used,NaN,NaN,NaN,White,Mean Chey,Phnom Penh
11590484,Toyota fortuner 2022 legendaer,56800,Cars for Sale,Toyota,Fortuner,2022,Plate Number,Used,SUV,Diesel,Auto,White,Tuol Kouk,Phnom Penh
11612758,តោះឡានលក់មេៗ,4300,Cars for Sale,Toyota,RAV4,1996,Plate Number,Used,NaN,Petrol,Auto,White,Por Senchey,Phnom Penh
11575209,ប្រម៉ូសិនបុណ្យអ៊ុំទូក​ បញ្ចុះតម្លៃ 2000$ ការដូថែមមួយសែត✅,29500,Cars for Sale,Toyota,Prius,2017,Tax Paper,New,Hatchback,Hybrid,Auto,Gray,Ruessei Kaev,Phnom Penh
11108155,កំពូលថ្មី Prius 2013 option3 Persona ស្អាតណាស់,22700,Cars for Sale,Toyota,Prius,2013,Tax Paper,New,Sedan,Hybrid,Auto,White,Tuol Kouk,Phnom Penh
11628344,Toyota Camry,4500,Cars for Sale,Toyota,Camry,1997,Plate Number,Used,NaN,NaN,Auto,Green,Chrouy Changva,Phnom Penh
11637016,TOYOTA LAND CRUISER,22500,Cars for Sale,Toyota,Land Cruiser,2003,Plate Number,Used,NaN,NaN,NaN,White,Mean Chey,Phnom Penh
11656715,Toyota Prius 2011 Option 2 Up Android 360 ថ្មី​គ្មានទាស់​ ទឹក​ថ្នាំហ្សុីនមួយជុំ​,17800,Cars for Sale,Toyota,Prius,2011,Plate Number,Used,Sedan,Hybrid,Auto,Gray,Por Senchey,Phnom Penh
11151995,Toyota Land Cruiser V8,57000,Cars for Sale,Toyota,Land Cruiser,2013,Plate Number,Used,SUV,Diesel,Auto,Black,Ruessei Kaev,Phnom Penh
11635209,ឡានលក់បន្ទាន់,8500,Cars for Sale,Toyota,Camry,2002,Plate Number,Used,Sedan,Petrol,Auto,White,Dangkao,Phnom Penh
11643973,Toyota Vellfire 2009 up 2017,25500,Cars for Sale,Toyota,Vellfire,2009,Plate Number,Used,MPV (Minivan),Petrol,Auto,White,Saensokh,Phnom Penh
11665478,2005 HF 9200$ចរចា,9200,Cars for Sale,Toyota,Prius,2005,Plate Number,Used,SUV,Hybrid,Auto,White,Krong Siem Reab,Siem Reap
11668520,camry99Le abs ឡានស្អាត លេងយ៉ានគុជលក់ 4600$$,4600,Cars for Sale,Toyota,Camry,1999,Tax Paper,New,NaN,Petrol,Auto,Black,Chamkar Mon,Phnom Penh
11462048,Camry hybrid 07full,15500,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,SUV,Petrol,Auto,Gold,Tboung Khmum,Tboung Khmum
11665307,លក់ប្រញ៉ាប់ 012 Option Solar ខ្ចីណាស់,16700,Cars for Sale,Toyota,Prius,2012,Plate Number,Used,Hatchback,Hybrid,Auto,Red,Chrouy Changva,Phnom Penh
11581073,Vellfire 2015 V6 upgrade Alphard 2022 V6,61600,Cars for Sale,Toyota,Alphard,2015,Plate Number,Used,MPV (Minivan),Petrol,Auto,White,Prampir Meakkakra,Phnom Penh
11617810,ឡានលក់ឆ្នាំ08ប៉ុង1,12500,Cars for Sale,Toyota,Tundra,2008,Plate Number,New,Pickup,Petrol,Auto,Silver,Dangkao,Phnom Penh
11416453,07 BJ,10900,Cars for Sale,Toyota,Prius,2007,Plate Number,New,NaN,NaN,NaN,Silver,Krong Chbar Mon,Kampong Speu
11499205,Toyota Prius 2010 option4 no sola new tax paper,17500,Cars for Sale,Toyota,Prius,2010,Tax Paper,New,Hatchback,Hybrid,Auto,Gray,Tuol Kouk,Phnom Penh
11667166,Toyota Sienna 2015 Full Option limited ឡានគ្មានប្រវត្តិបុកប៉ះ ឡានមហាថ្មី,38800,Cars for Sale,Toyota,Sienna,2015,Plate Number,Used,SUV,Petrol,Auto,Black,Chrouy Changva,Phnom Penh
11628830,🚘 ស្តុកថ្មីរៀបចំរួចរាល់ Toyota Prius ឆ្នាំ2006 HaIf Full Option✅ ក្នុងលឿង✅ទឹកថ្នាំហ្សុីន1ជុំ​✅​,11900,Cars for Sale,Toyota,Prius,2006,Plate Number,Used,NaN,Hybrid,Auto,White,Ruessei Kaev,Phnom Penh
11356626,05 Full option ឡានស្អាតលះទឹកថ្នាំហ្សុីនមួយជុំធានា/បញ្ចាក់ឡានប្អូនពឹងឲជួយផុសលក់,8600,Cars for Sale,Toyota,Prius,2005,Plate Number,Used,Sedan,Hybrid,Auto,Red,Por Senchey,Phnom Penh
11632060,Toyota Prius,17500,Cars for Sale,Toyota,Prius,2011,Plate Number,Used,NaN,NaN,Auto,White,Chamkar Mon,Phnom Penh
11603885,១គ្រឿងនេះមហាថ្មី 07 HF,9599,Cars for Sale,Toyota,Prius,2007,Plate Number,Used,SUV,Hybrid,Auto,Silver,Por Senchey,Phnom Penh
11661991,06 half លក់បន្ទាន់,10950,Cars for Sale,Toyota,Prius,2006,Plate Number,Used,Sedan,Hybrid,Auto,White,Saensokh,Phnom Penh
11495937,Toyota Prius,20500,Cars for Sale,Toyota,Prius,2013,Tax Paper,Used,Hatchback,NaN,Auto,White,Tuol Kouk,Phnom Penh
11629747,Toyota celica GT 2001,6200,Cars for Sale,Toyota,Celica,2001,Plate Number,New,NaN,NaN,Auto,Silver,Mean Chey,Phnom Penh
11546905,Toyota Hilux Rally 2019,36999,Cars for Sale,Toyota,Hilux Rally,2019,Plate Number,Used,Pickup,Diesel,Auto,Black,Tuol Kouk,Phnom Penh
11551327,Toyota Prius,15900,Cars for Sale,Toyota,Prius,2010,Plate Number,Used,Sedan,Hybrid,Manual,Red,Boeng Keng Kang,Phnom Penh
11379738,Toyota Alphard,16800,Cars for Sale,Toyota,Alphard,2005,Plate Number,Used,MPV (Minivan),Petrol,Auto,Gray,Stoung,Kampong Thom
11555029,2008 VIP V8 Diesel update 2021,43500,Cars for Sale,Toyota,Land Cruiser,2008,Plate Number,Used,SUV,Diesel,Auto,White,Tuol Kouk,Phnom Penh
11448371,លក់Toyota prius2004 Full,8500,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,SUV,Hybrid,Auto,Silver,Chamkar Mon,Phnom Penh
11307529,Prius 2012 deluxe Solar,19500,Cars for Sale,Toyota,Prius,2012,Tax Paper,New,Hatchback,Hybrid,Auto,Black,Saensokh,Phnom Penh
11206296,Toyota WIGO,19900,Cars for Sale,Toyota,Wigo,2025,Tax Paper,New,Hatchback,Petrol,Auto,White,Saensokh,Phnom Penh
11582086,Prius 010 option 5 ដល់ចុងខែ១២,16900,Cars for Sale,Toyota,Prius,2010,Tax Paper,Used,NaN,NaN,Auto,Black,Saensokh,Phnom Penh
11622034,2017 full advance,30999,Cars for Sale,Toyota,Prius,2017,Tax Paper,New,NaN,Hybrid,Auto,Gray,Dangkao,Phnom Penh
11587453,TOYOTA ALPHARD 2011 Full Top Option ពណ៌ខ្មៅ ក្នុងខ្មៅ,27800,Cars for Sale,Toyota,Alphard,2011,Tax Paper,New,MPV (Minivan),Petrol,Auto,Black,Mean Chey,Phnom Penh
11504893,Toyota Highlander,27700,Cars for Sale,Toyota,Highlander,2008,Plate Number,Used,SUV,Petrol,Auto,White,Mean Chey,Phnom Penh
11668551,"Highlander 2003, Pong 1, V6",13500,Cars for Sale,Toyota,Highlander,2003,Plate Number,New,Other,Petrol,Auto,Gold,Mean Chey,Phnom Penh
11642702,លក់Toyota prius 04 HF,7500,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,NaN,Hybrid,Auto,Silver,Por Senchey,Phnom Penh
11667297,Toyota Prius 2007 full option p-p 2BN-££££,11100,Cars for Sale,Toyota,Prius,2007,Plate Number,Used,Sedan,Hybrid,Auto,Silver,Prampir Meakkakra,Phnom Penh
11666189,𝑳𝒂𝒏𝒅 𝑪𝒓𝒖𝒊𝒔𝒆𝒓 𝑷𝑹𝑨𝑫𝑶 𝟐𝟎𝟐𝟒,152900,Cars for Sale,Toyota,Prado,2024,Tax Paper,New,Other,Petrol,Auto,Black,Tuol Kouk,Phnom Penh
11644094,Toyota Corolla Cross 2023 ក្រុមហ៊ុន,37521,Cars for Sale,Toyota,Corolla CROSS,2023,Plate Number,Used,SUV,Petrol,Auto,White,Mean Chey,Phnom Penh
11317739,រថយន្តលក់ម្ចាស់ផ្ទាល់ចង់លក់,18000,Cars for Sale,Toyota,Prius,2010,Plate Number,Used,Sedan,Petrol,Auto,Silver,Preaek Pnov,Phnom Penh
11606127,Vellfire 2016 Up LM 21 V4 ឡានស្អាត អត់បុកប៉ះ,61000,Cars for Sale,Toyota,Vellfire,2016,Plate Number,Used,MPV (Minivan),Petrol,Auto,White,Ruessei Kaev,Phnom Penh
11585586,Tacoma 2009,17800,Cars for Sale,Toyota,Tacoma,2009,Plate Number,Used,Pickup,Petrol,Auto,Silver,Por Senchey,Phnom Penh
11589997,Toyota,48000,Cars for Sale,Toyota,Land Cruiser,2011,Plate Number,Used,SUV,Petrol,Auto,White,Saensokh,Phnom Penh
11366535,ឡានលក់ HIGHLAND 03,14000,Cars for Sale,Toyota,Highlander,2003,Plate Number,Used,SUV,Petrol,Auto,White,Tuol Kouk,Phnom Penh
11649544,Bz4x 2024​,44900,Cars for Sale,Toyota,BZ4x,2024,Tax Paper,New,SUV,Electric,Auto,White,Chrouy Changva,Phnom Penh
11668520,camry99Le abs ឡានស្អាត លេងយ៉ានគុជលក់ 4600$$,4600,Cars for Sale,Toyota,Camry,1999,Tax Paper,New,NaN,Petrol,Auto,Black,Chamkar Mon,Phnom Penh
11509541,2016 LAND CRUISER GX.R Full Options ឡានសុីនមួយជុំ,79800,Cars for Sale,Toyota,Land Cruiser,2016,Plate Number,Used,SUV,Petrol,Auto,White,Chrouy Changva,Phnom Penh
11326825,ថ្មីខ្លាំង Camry 93 សំនុំដើម,3600,Cars for Sale,Toyota,Camry,1993,Plate Number,Used,Sedan,Petrol,Auto,Gold,Krong Siem Reab,Siem Reap
11590484,Toyota fortuner 2022 legendaer,56800,Cars for Sale,Toyota,Fortuner,2022,Plate Number,Used,SUV,Diesel,Auto,White,Tuol Kouk,Phnom Penh
11509508,ទេីបតែមកដល់TOYOTA PRIUS Series3 ឆ្នាំ2013,20500,Cars for Sale,Toyota,Prius,2013,Tax Paper,Used,Hatchback,Hybrid,Auto,White,Ruessei Kaev,Phnom Penh
11581073,Vellfire 2015 V6 upgrade Alphard 2022 V6,61600,Cars for Sale,Toyota,Alphard,2015,Plate Number,Used,MPV (Minivan),Petrol,Auto,White,Prampir Meakkakra,Phnom Penh
11649452,Camry Hybrid ខួប,17700,Cars for Sale,Toyota,Camry,2007,Plate Number,New,Sedan,Hybrid,Auto,White,Saensokh,Phnom Penh
11643453,Alphard 2010 Option G កៅអីចុច2 DVD គូថបឺត,25800,Cars for Sale,Toyota,Alphard,2010,Tax Paper,New,MPV (Minivan),Petrol,Auto,White,Ruessei Kaev,Phnom Penh
11668391,Toyota Hiace (AUTO),6800,Cars for Sale,Toyota,Hiace,1994,Plate Number,Used,MPV (Minivan),Petrol,Auto,White,Tuol Kouk,Phnom Penh
11442868,Toyota Prius 2014 Option 5 (Advance) កប់,23000,Cars for Sale,Toyota,Prius,2014,Tax Paper,New,Hatchback,Hybrid,Auto,White,Saensokh,Phnom Penh
11648662,BZ4X 2024 លក់បន្ទាន់,39500,Cars for Sale,Toyota,Other,2024,Plate Number,Used,SUV,Electric,Auto,White,Saensokh,Phnom Penh
11661975,Prius ពណ៌ទុយោទឹក 05full លក់,8650,Cars for Sale,Toyota,Prius,2005,Plate Number,New,NaN,Petrol,Auto,Other,Por Senchey,Phnom Penh
11609804,Toyota Prius,17800,Cars for Sale,Toyota,Prius,2010,Tax Paper,Used,Sedan,Petrol,Auto,White,Saensokh,Phnom Penh
11542768,2012 Prius PLUG-IN,21500,Cars for Sale,Toyota,Prius,2012,Tax Paper,Used,Hatchback,Hybrid,Auto,White,Tuol Kouk,Phnom Penh
11564310,Corolla Cross ICE 2024 ក្រុមហ៊ុន,42471,Cars for Sale,Toyota,Corolla CROSS,2024,Plate Number,Used,SUV,Petrol,Auto,White,Mean Chey,Phnom Penh
11622659,Camry 07 hybrid,12700,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,Sedan,Hybrid,Auto,Silver,Saensokh,Phnom Penh
11184671,2010 Toyota Prius option 5 Auto 🅿️,21800,Cars for Sale,Toyota,Prius,2010,Tax Paper,New,Sedan,NaN,Auto,White,Tuol Kouk,Phnom Penh
11643453,Alphard 2010 Option G កៅអីចុច2 DVD គូថបឺត,25800,Cars for Sale,Toyota,Alphard,2010,Tax Paper,New,MPV (Minivan),Petrol,Auto,White,Ruessei Kaev,Phnom Penh
11640409,Toyota Alpha 2019 v6 full option,99000,Cars for Sale,Toyota,Alphard,2019,Plate Number,Used,MPV (Minivan),Petrol,Auto,Black,Chbar Ampov,Phnom Penh
11663007,Toyota Camry 03 Le,10500,Cars for Sale,Toyota,Camry,2003,Plate Number,Used,Sedan,Petrol,Auto,Gold,Mean Chey,Phnom Penh
11623307,ម្ចាស់ផ្ទាល់លក់​ប្រញាប់​07 Full,10500,Cars for Sale,Toyota,Prius,2007,Plate Number,Used,SUV,Petrol,Auto,Silver,Por Senchey,Phnom Penh
11332408,Land 2008 2CC PP ស,38000,Cars for Sale,Toyota,Land Cruiser,2008,Plate Number,Used,SUV,Petrol,Auto,White,Tuol Kouk,Phnom Penh
11643453,Alphard 2010 Option G កៅអីចុច2 DVD គូថបឺត,25800,Cars for Sale,Toyota,Alphard,2010,Tax Paper,New,MPV (Minivan),Petrol,Auto,White,Ruessei Kaev,Phnom Penh
11643390,07_ ក្នុងលឿង​ មិនបុកមិនប៉ះ​,17300,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,Sedan,Petrol,Auto,White,Saensokh,Phnom Penh
11648490,Highlander 2005 V 4 ប៉ុង១ អត់បុក ខ្ចី,15800,Cars for Sale,Toyota,Highlander,2005,Plate Number,Used,NaN,Petrol,Auto,Silver,Mean Chey,Phnom Penh
11642702,លក់Toyota prius 04 HF,7500,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,NaN,Hybrid,Auto,Silver,Por Senchey,Phnom Penh
11626580,ទឹកប្រាក់ 05 full,8300,Cars for Sale,Toyota,Prius,2005,Plate Number,Used,Sedan,Hybrid,Auto,Silver,Chbar Ampov,Phnom Penh
11639073,ឡានលក់ឆ្លាមឆ្នាំ 97 ពណ៌មាស,4590,Cars for Sale,Toyota,Camry,1997,Plate Number,New,NaN,NaN,Auto,Gold,Por Senchey,Phnom Penh
11650318,Land Cruiser GXR  2021 សង្ហាមែនទែន😎,105000,Cars for Sale,Toyota,Land Cruiser,2021,Plate Number,Used,NaN,NaN,NaN,Black,Prampir Meakkakra,Phnom Penh
11646811,Camry Hybrid 2008,20800,Cars for Sale,Toyota,Camry,2008,Tax Paper,Used,Sedan,Hybrid,Auto,White,Saensokh,Phnom Penh
11543330,Toyota Prius,7650,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,Sedan,Hybrid,Auto,Blue,Prey Nob,Preah Sihanouk
11613282,Camry 07 50th anniversary edition ថ្នាំហ្សុីនមួយជុំ,18750,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,Sedan,Hybrid,Auto,White,Tuol Kouk,Phnom Penh
11363008,Toyota Prado 2024 Turbo Preorder special price,150000,Cars for Sale,Toyota,Prado,2024,Tax Paper,New,SUV,Petrol,Auto,White,Prampir Meakkakra,Phnom Penh
11543330,Toyota Prius,7650,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,Sedan,Hybrid,Auto,Blue,Prey Nob,Preah Sihanouk
11668546,Camry XLE 2007 full options,15500,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,SUV,Petrol,Auto,Gray,Tuol Kouk,Phnom Penh
11609526,Land Cruiser GXR V6 (Tax Paper),38968,Cars for Sale,Toyota,Land Cruiser,2008,Tax Paper,Used,SUV,Petrol,Auto,White,Ruessei Kaev,Phnom Penh
11137287,Sale Land Cruiser VX Fulloption,141500,Cars for Sale,Toyota,Land Cruiser,2022,Plate Number,New,SUV,Petrol,Auto,White,Tuol Kouk,Phnom Penh
11417440,Land 80 series 1996 10មុឺនគីឡូ ម៉ាសុីនប្រអប់លេខមិនធ្លាប់ដោះជួសជុល,12500,Cars for Sale,Toyota,Land Cruiser,1996,Plate Number,Used,SUV,LPG,Auto,Green,Boeng Keng Kang,Phnom Penh
11649235,Toyota BZ4X 2024 លក់បន្ទាន់,38900,Cars for Sale,Toyota,BZ4x,2024,Plate Number,Used,Hatchback,Electric,Auto,White,Saensokh,Phnom Penh
11605983,Toyota Alphard 2013,38900,Cars for Sale,Toyota,Alphard,2013,Plate Number,Used,MPV (Minivan),Petrol,Auto,White,Mean Chey,Phnom Penh
11511879,LAND CRUISER GRSPORT 2023សាំង,178000,Cars for Sale,Toyota,Land Cruiser,2023,Tax Paper,Used,SUV,Petrol,Auto,Black,Tuol Kouk,Phnom Penh
11655953,មេឡានឆ្នាំខ្ពស់2009,12000,Cars for Sale,Toyota,Prius,2009,Plate Number,Used,Sedan,Hybrid,Auto,Red,Kamboul,Phnom Penh
11584856,"Highlander 03, V4, P1លក់ប្រញាប់015688909",12300,Cars for Sale,Toyota,Highlander,2003,Plate Number,Used,NaN,NaN,Auto,Green,Por Senchey,Phnom Penh
11667477,Highlander 2005 V4 ប៉ុង១ កៅអី3 ជួរ ស្អាត ខ្ចី,16200,Cars for Sale,Toyota,Highlander,2005,Plate Number,Used,SUV,Petrol,Auto,Gold,Mean Chey,Phnom Penh
11567956,Alphard 020  auto3 បេីកដំបូល2តង់,87999,Cars for Sale,Toyota,Alphard,2020,Tax Paper,New,NaN,NaN,NaN,Black,Saensokh,Phnom Penh
11278110,Prius 2010 opt4,17900,Cars for Sale,Toyota,Prius,2010,Tax Paper,New,Hatchback,Hybrid,Auto,Gray,Dangkao,Phnom Penh
11370053,Toyota Prius 2010 option 5 full,17650,Cars for Sale,Toyota,Prius,2010,Plate Number,Used,NaN,Petrol,Auto,Silver,Saensokh,Phnom Penh
11651677,bZ4X FWD ឆ្នាំ2025 មានគ្រប់ពណ៌កក់1000$ ផ្ដល់ប្រាក់ត្រឡប់ជូនវិញ1500$ ភ្លាមៗពេលទទួលរថយន្ដ,43500,Cars for Sale,Toyota,BZ4x,2025,Tax Paper,New,SUV,Electric,Auto,Red,Chbar Ampov,Phnom Penh
11660725,លក់ហាយលែនឌឆ្នាំ2002V6ប៉ុង2លីមីធីតបសសjBlfol,13500,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,NaN,Petrol,NaN,Silver,Dangkao,Phnom Penh
11660435,លក់ Prius 2006 full no map ហ្គិច,9200,Cars for Sale,Toyota,Prius,2006,Plate Number,New,Sedan,Hybrid,Auto,Green,Mean Chey,Phnom Penh
11629703,Camry 2007 XLE Full Option ( ឡានស្អាត ),16500,Cars for Sale,Toyota,Camry,2007,Plate Number,New,Sedan,Petrol,Auto,White,Chrouy Changva,Phnom Penh
